관리번호,기준연도,읍면동,읍면동코드,리,지목,경작연도,경작면적,실제면적
840,2022,제원면,45500330000,천내리,답,2022,1704,1704.38
1096,2022,부리면,45500340000,신촌리,답,2022,1989,1989.0
1352,2022,부리면,45500340000,선원리,답,2022,1453,1726.74
1608,2022,부리면,45500340000,양곡리,전,2022,1997,1997.54
1864,2022,남일면,45500360000,초현리,답,2022,1189,1189.86
2120,2022,남일면,45500360000,초현리,답,2022,1599,1599.99
2376,2022,남일면,45500360000,신천리,답,2022,1840,3088.56
2632,2022,남이면,45500370000,역평리,답,2022,964,964.51
2888,2022,남이면,45500370000,구석리,전,2022,1520,1957.01
3144,2022,금성면,45500320000,도곡리,전,2022,276,515.95
3400,2022,금성면,45500320000,양전리,잡,2022,1285,1649.4
3656,2022,금산읍,45500310000,양지리,구,2022,67,15292.64
3912,2022,군북면,45500350000,상곡리,답,2022,211,766.11
4168,2022,군북면,45500350000,호티리,구,2022,132,1487.01
4424,2022,남일면,45500360000,상동리,전,2018,602,602.32
4680,2022,부리면,45500340000,어재리,답,2018,1980,1980.59
4936,2022,제원면,45500330000,명암리,답,2018,2599,2599.09
5192,2022,부리면,45500340000,현내리,답,2018,2166,2166.04
5448,2022,남이면,45500370000,대양리,답,2018,1940,1940.06
5704,2022,부리면,45500340000,현내리,답,2018,605,2212.56
5960,2022,진산면,45500380000,읍내리,임,2018,138,320.65
6216,2022,제원면,45500330000,수당리,답,2020,2105,2105.47
6472,2022,제원면,45500330000,천내리,답,2019,1256,1256.54
6728,2022,제원면,45500330000,길곡리,전,2020,2713,2713.15
6984,2022,부리면,45500340000,선원리,답,2020,1593,2418.24
7240,2022,부리면,45500340000,예미리,답,2018,1017,1017.16
7496,2022,남일면,45500360000,신동리,임,2020,991,991.77
7752,2022,군북면,45500350000,산안리,답,2019,3839,3839.71
8008,2022,군북면,45500350000,산안리,답,2020,767,767.63
8264,2022,진산면,45500380000,부암리,답,2018,500,619.02
8520,2022,진산면,45500380000,교촌리,전,2020,1761,1761.91
8776,2022,추부면,45500400000,자부리,전,2020,2430,2962.1
9032,2022,진산면,45500380000,막현리,천,2020,45,97643.28
9288,2022,제원면,45500330000,명곡리,임,2020,245,23525.59
9544,2022,부리면,45500340000,선원리,임,2020,61,744.85
9800,2022,부리면,45500340000,창평리,임,2020,131,835.08
73,2022,진산면,45500380000,행정리,천,2022,51,87380.28
329,2022,진산면,45500380000,읍내리,전,2020,1961,1961.01
585,2022,제원면,45500330000,제원리,답,2020,978,978.35
841,2022,제원면,45500330000,천내리,답,2022,1470,1470.38
1097,2022,부리면,45500340000,신촌리,답,2022,2260,2260.6
1353,2022,부리면,45500340000,선원리,답,2022,1657,1657.91
1609,2022,부리면,45500340000,수통리,답,2022,1272,1272.65
1865,2022,남일면,45500360000,초현리,답,2022,2583,2583.33
2121,2022,금산읍,45500310000,하옥리,전,2020,1264,1264.34
2377,2022,남일면,45500360000,신천리,임,2022,3382,14338.48
2633,2022,남이면,45500370000,역평리,답,2022,1651,1651.24
2889,2022,남일면,45500360000,초현리,답,2020,2481,2481.77
3145,2022,금성면,45500320000,도곡리,답,2022,1333,1830.86
3401,2022,금성면,45500320000,양전리,도,2022,597,1369.0
3657,2022,남이면,45500370000,구석리,답,2020,820,820.46
3913,2022,군북면,45500350000,상곡리,답,2022,13,697.92
4169,2022,군북면,45500350000,호티리,전,2022,501,2188.63
4425,2022,금성면,45500320000,양전리,답,2017,1014,1581.13
4681,2022,제원면,45500330000,신안리,임,2017,4367,730096.65
4937,2022,제원면,45500330000,명암리,답,2017,1353,1353.79
5193,2022,부리면,45500340000,현내리,임,2017,202,336.38
5449,2022,남이면,45500370000,대양리,답,2018,1662,2122.76
5705,2022,군북면,45500350000,호티리,전,2018,710,3288.94
5961,2022,진산면,45500380000,만악리,전,2018,88,310.37
6217,2022,금산읍,45500310000,신대리,답,2020,79,79.74
6473,2022,금성면,45500320000,화림리,답,2020,1970,1970.82
6729,2022,제원면,45500330000,길곡리,답,2020,1110,1110.1
6985,2022,부리면,45500340000,선원리,전,2020,2715,2715.93
7241,2022,부리면,45500340000,예미리,답,2018,2082,2082.67
7497,2022,남이면,45500370000,상금리,답,2020,278,278.15
7753,2022,군북면,45500350000,산안리,답,2019,1026,1486.2
8009,2022,군북면,45500350000,산안리,답,2020,725,725.8
8265,2022,진산면,45500380000,부암리,답,2018,1273,1875.97
8521,2022,진산면,45500380000,교촌리,답,2020,2413,2413.38
8777,2022,남일면,45500360000,초현리,천,2020,840,840.69
9033,2022,진산면,45500380000,막현리,답,2020,115,449.99
9289,2022,제원면,45500330000,명곡리,전,2020,392,1639.13
9545,2022,부리면,45500340000,선원리,임,2020,80,389.52
9801,2022,부리면,45500340000,선원리,임,2020,22,4182.0
74,2022,진산면,45500380000,행정리,도,2022,60,4357.62
330,2022,진산면,45500380000,읍내리,전,2020,455,1278.88
586,2022,제원면,45500330000,명곡리,전,2022,580,737.47
842,2022,제원면,45500330000,천내리,답,2022,856,856.63
1098,2022,부리면,45500340000,신촌리,답,2022,1913,1913.82
1354,2022,부리면,45500340000,선원리,답,2022,877,877.36
1610,2022,부리면,45500340000,수통리,답,2022,2067,2067.59
1866,2022,남일면,45500360000,초현리,답,2022,3871,3871.19
2122,2022,남일면,45500360000,덕천리,답,2022,420,420.0
2378,2022,부리면,45500340000,선원리,답,2020,2637,2637.82
2634,2022,부리면,45500340000,신촌리,전,2020,2050,9408.9
2890,2022,남이면,45500370000,구석리,답,2022,790,2584.64
3146,2022,부리면,45500340000,현내리,답,2020,986,986.73
3402,2022,금성면,45500320000,양전리,임,2022,26,1337.38
3658,2022,남이면,45500370000,구석리,답,2020,400,400.45
3914,2022,군북면,45500350000,상곡리,전,2022,586,1430.98
4170,2022,군북면,45500350000,호티리,전,2022,152,777.36
4426,2022,금산읍,45500310000,음지리,전,2017,124,139.23
4682,2022,추부면,45500400000,자부리,답,2018,56,570.25
4938,2022,제원면,45500330000,명암리,답,2018,992,992.64
5194,2022,부리면,45500340000,현내리,답,2018,663,663.22
5450,2022,남이면,45500370000,대양리,전,2018,1129,1129.78
5706,2022,군북면,45500350000,호티리,답,2018,1696,1696.45
5962,2022,진산면,45500380000,삼가리,답,2018,180,402.97
6218,2022,부리면,45500340000,선원리,임,2020,281,281.12
6474,2022,금성면,45500320000,화림리,답,2020,1335,1335.84
6730,2022,제원면,45500330000,길곡리,전,2020,597,816.92
6986,2022,부리면,45500340000,선원리,답,2020,3726,3726.38
7242,2022,부리면,45500340000,현내리,전,2018,281,363.71
7498,2022,남이면,45500370000,대양리,답,2020,985,985.35
7754,2022,군북면,45500350000,산안리,전,2019,687,990.6
8010,2022,군북면,45500350000,산안리,답,2020,1203,1715.92
8266,2022,진산면,45500380000,삼가리,전,2018,1389,2233.42
8522,2022,진산면,45500380000,교촌리,답,2020,1633,1633.2
8778,2022,남일면,45500360000,초현리,천,2020,162,162.49
9034,2022,진산면,45500380000,막현리,천,2020,41,427.97
9290,2022,제원면,45500330000,명곡리,전,2020,670,8859.57
9546,2022,부리면,45500340000,선원리,임,2020,1521,20666.47
9802,2022,부리면,45500340000,수통리,답,2020,80,1012.17
75,2022,진산면,45500380000,행정리,답,2022,497,560.29
331,2022,진산면,45500380000,읍내리,전,2020,186,1396.64
587,2022,제원면,45500330000,길곡리,임,2022,135,33187.51
843,2022,진산면,45500380000,석막리,답,2020,1638,1638.04
1099,2022,부리면,45500340000,신촌리,답,2022,1059,1059.57
1355,2022,부리면,45500340000,선원리,답,2022,1705,1705.38
1611,2022,부리면,45500340000,수통리,전,2022,2548,2548.67
1867,2022,남일면,45500360000,초현리,답,2022,779,779.17
2123,2022,남일면,45500360000,덕천리,답,2022,390,390.02
2379,2022,부리면,45500340000,선원리,전,2021,2015,2015.92
2635,2022,부리면,45500340000,신촌리,전,2020,601,1111.71
2891,2022,남이면,45500370000,구석리,임,2022,951,1220.57
3147,2022,부리면,45500340000,현내리,답,2020,1391,1391.15
3403,2022,금성면,45500320000,양전리,도,2022,28,1240.47
3659,2022,남이면,45500370000,구석리,답,2020,1007,1007.31
3915,2022,군북면,45500350000,상곡리,도,2022,43,4889.6
4171,2022,군북면,45500350000,호티리,답,2022,866,866.13
4427,2022,금성면,45500320000,양전리,답,2017,2981,2981.64
4683,2022,부리면,45500340000,불이리,답,2018,1159,912.27
4939,2022,제원면,45500330000,천내리,답,2018,2183,2183.68
5195,2022,부리면,45500340000,현내리,답,2017,2022,2022.69
5451,2022,남이면,45500370000,흑암리,답,2018,3859,3859.14
5707,2022,군북면,45500350000,외부리,답,2017,1086,1086.89
5963,2022,진산면,45500380000,삼가리,답,2018,62,937.56
6219,2022,부리면,45500340000,선원리,전,2020,2192,2365.88
6475,2022,금성면,45500320000,화림리,답,2020,1626,1626.13
6731,2022,제원면,45500330000,길곡리,답,2020,1752,2231.65
6987,2022,부리면,45500340000,선원리,답,2020,86,86.84
7243,2022,부리면,45500340000,현내리,전,2020,657,1004.14
7499,2022,남이면,45500370000,흑암리,답,2020,1891,1891.43
7755,2022,군북면,45500350000,산안리,전,2019,1399,2187.22
8011,2022,군북면,45500350000,산안리,전,2020,2616,3100.0
8267,2022,진산면,45500380000,석막리,답,2019,2292,2887.9
8523,2022,진산면,45500380000,읍내리,전,2020,1123,2250.42
8779,2022,남일면,45500360000,초현리,답,2020,866,1261.18
9035,2022,진산면,45500380000,막현리,답,2020,40,197.98
9291,2022,제원면,45500330000,명곡리,임,2020,3216,8320.02
9547,2022,부리면,45500340000,선원리,임,2020,2533,32099.52
9803,2022,남이면,45500370000,성곡리,전,2020,76,1542.49
76,2022,진산면,45500380000,행정리,답,2022,9,1833.4
332,2022,진산면,45500380000,부암리,답,2020,2803,2803.27
588,2022,제원면,45500330000,길곡리,임,2022,121,33187.51
844,2022,제원면,45500330000,천내리,답,2022,778,778.4
1100,2022,부리면,45500340000,신촌리,답,2022,2941,2941.81
1356,2022,부리면,45500340000,선원리,전,2022,1531,1531.19
1612,2022,부리면,45500340000,수통리,답,2022,186,186.83
1868,2022,남일면,45500360000,초현리,답,2022,2172,2172.13
2124,2022,남일면,45500360000,덕천리,임,2022,510,510.03
2380,2022,남일면,45500360000,신정리,답,2022,1500,1500.3
2636,2022,부리면,45500340000,신촌리,전,2020,923,2430.54
2892,2022,남이면,45500370000,구석리,전,2022,144,2621.28
3148,2022,금성면,45500320000,도곡리,답,2022,337,337.34
3404,2022,금성면,45500320000,양전리,임,2022,226,16750.35
3660,2022,남이면,45500370000,구석리,답,2020,599,599.57
3916,2022,군북면,45500350000,상곡리,구,2022,84,4561.54
4172,2022,남일면,45500360000,신정리,답,2020,1670,1670.81
4428,2022,금성면,45500320000,양전리,전,2018,1261,1261.03
4684,2022,금산읍,45500310000,신대리,답,2020,819,819.86
4940,2022,제원면,45500330000,수당리,과,2018,1437,1677.28
5196,2022,부리면,45500340000,현내리,답,2018,726,938.58
5452,2022,남이면,45500370000,흑암리,답,2017,352,352.99
5708,2022,금성면,45500320000,마수리,답,2018,724,724.45
5964,2022,금산읍,45500310000,신대리,전,2017,180,379.47
6220,2022,제원면,45500330000,명암리,임,2020,299,532.42
6476,2022,금성면,45500320000,화림리,답,2020,1141,1141.27
6732,2022,제원면,45500330000,길곡리,전,2020,735,1083.56
6988,2022,부리면,45500340000,선원리,답,2020,2981,2981.29
7244,2022,군북면,45500350000,호티리,답,2019,1887,1887.89
7500,2022,남이면,45500370000,흑암리,답,2020,2659,2659.74
7756,2022,군북면,45500350000,산안리,전,2019,1311,1706.46
8012,2022,군북면,45500350000,산안리,답,2020,807,1176.17
8268,2022,진산면,45500380000,석막리,답,2019,1086,1086.74
8524,2022,진산면,45500380000,읍내리,전,2020,1480,1988.82
8780,2022,남일면,45500360000,초현리,답,2020,46,46.04
9036,2022,진산면,45500380000,막현리,천,2020,75,523.99
9292,2022,제원면,45500330000,명곡리,전,2020,174,388.46
9548,2022,부리면,45500340000,선원리,목,2020,1234,9550.12
9804,2022,남이면,45500370000,성곡리,답,2020,160,909.45
77,2022,진산면,45500380000,행정리,답,2022,627,7588.97
333,2022,진산면,45500380000,부암리,답,2020,2221,2221.42
589,2022,제원면,45500330000,길곡리,임,2022,1288,45253.4
845,2022,진산면,45500380000,석막리,답,2020,726,1922.79
1101,2022,부리면,45500340000,신촌리,답,2022,1887,1887.89
1357,2022,부리면,45500340000,선원리,임,2022,1924,8105.89
1613,2022,부리면,45500340000,수통리,전,2022,3004,3004.83
1869,2022,남일면,45500360000,초현리,답,2022,3371,3371.69
2125,2022,남일면,45500360000,덕천리,답,2022,326,326.0
2381,2022,남일면,45500360000,신동리,답,2022,406,406.25
2637,2022,부리면,45500340000,신촌리,답,2018,136,6140.2
2893,2022,남이면,45500370000,구석리,답,2022,540,1996.29
3149,2022,금성면,45500320000,도곡리,임,2022,373,8140.39
3405,2022,금성면,45500320000,양전리,도,2022,14,590.45
3661,2022,남이면,45500370000,구석리,답,2020,1107,1107.17
3917,2022,군북면,45500350000,상곡리,구,2022,100,4561.54
4173,2022,남일면,45500360000,신정리,도,2020,153,1756.76
4429,2022,남일면,45500360000,마장리,임,2018,1013,1972.83
4685,2022,제원면,45500330000,길곡리,답,2018,2631,2631.36
4941,2022,제원면,45500330000,수당리,답,2017,2840,2840.89
5197,2022,부리면,45500340000,현내리,도,2018,234,9361.82
5453,2022,남이면,45500370000,흑암리,전,2018,274,274.31
5709,2022,군북면,45500350000,내부리,답,2018,937,937.91
5965,2022,남이면,45500370000,상금리,전,2018,365,816.83
6221,2022,금산읍,45500310000,하옥리,답,2020,1781,1781.23
6477,2022,금성면,45500320000,화림리,답,2020,2132,2132.15
6733,2022,제원면,45500330000,길곡리,대,2020,190,312.29
6989,2022,부리면,45500340000,선원리,답,2020,1318,1318.68
7245,2022,군북면,45500350000,내부리,답,2019,882,882.23
7501,2022,남이면,45500370000,흑암리,답,2020,1355,1355.66
7757,2022,군북면,45500350000,산안리,답,2019,291,360.38
8013,2022,군북면,45500350000,산안리,답,2020,863,939.66
8269,2022,진산면,45500380000,석막리,답,2019,1874,2404.98
8525,2022,진산면,45500380000,읍내리,전,2020,689,1238.65
8781,2022,추부면,45500400000,장대리,전,2020,1568,1568.85
9037,2022,복수면,45500390000,신대리,천,2020,428,222041.06
9293,2022,제원면,45500330000,명곡리,답,2020,67,748.03
9549,2022,부리면,45500340000,선원리,목,2020,946,9550.12
9805,2022,진산면,45500380000,부암리,답,2018,197,1622.88
78,2022,추부면,45500400000,비례리,전,2017,602,5114.83
334,2022,제원면,45500330000,명곡리,답,2022,1274,1274.28
590,2022,제원면,45500330000,제원리,답,2020,439,439.28
846,2022,진산면,45500380000,석막리,답,2020,356,1793.2
1102,2022,금성면,45500320000,화림리,답,2020,1439,1989.78
1358,2022,부리면,45500340000,선원리,전,2022,951,2455.32
1614,2022,부리면,45500340000,수통리,답,2022,1432,1432.32
1870,2022,남일면,45500360000,초현리,답,2022,1545,1545.96
2126,2022,남일면,45500360000,덕천리,답,2022,384,384.39
2382,2022,남일면,45500360000,신동리,답,2022,605,605.58
2638,2022,부리면,45500340000,신촌리,답,2018,1532,6140.2
2894,2022,남이면,45500370000,구석리,답,2022,737,985.27
3150,2022,금성면,45500320000,도곡리,대,2022,299,1170.28
3406,2022,금성면,45500320000,양전리,도,2022,75,3792.76
3662,2022,금산읍,45500310000,양지리,답,2022,1044,1362.34
3918,2022,남일면,45500360000,덕천리,답,2020,3325,3325.93
4174,2022,남일면,45500360000,신정리,천,2020,236,154302.21
4430,2022,남일면,45500360000,신천리,전,2018,932,914.09
4686,2022,진산면,45500380000,교촌리,답,2018,1513,1513.86
4942,2022,부리면,45500340000,수통리,임,2018,1178,25623.3
5198,2022,부리면,45500340000,현내리,대,2018,437,585.41
5454,2022,남이면,45500370000,흑암리,답,2018,2791,2791.26
5710,2022,제원면,45500330000,제원리,답,2018,661,661.31
5966,2022,남이면,45500370000,역평리,답,2018,702,1583.11
6222,2022,금산읍,45500310000,하옥리,답,2020,350,548.32
6478,2022,금성면,45500320000,화림리,답,2020,1986,1986.76
6734,2022,제원면,45500330000,길곡리,임,2020,858,858.28
6990,2022,부리면,45500340000,선원리,답,2020,1899,1899.78
7246,2022,군북면,45500350000,내부리,답,2019,3075,3075.51
7502,2022,남이면,45500370000,흑암리,전,2020,22,22.53
7758,2022,군북면,45500350000,산안리,답,2019,1069,1077.43
8014,2022,군북면,45500350000,산안리,답,2020,920,1230.78
8270,2022,진산면,45500380000,석막리,답,2018,2173,2468.29
8526,2022,진산면,45500380000,읍내리,답,2020,622,756.66
8782,2022,추부면,45500400000,요광리,전,2018,1382,1382.5
9038,2022,군북면,45500350000,산안리,답,2019,320,1445.11
9294,2022,제원면,45500330000,명곡리,답,2020,69,1064.31
9550,2022,부리면,45500340000,선원리,전,2020,187,1280.43
9806,2022,진산면,45500380000,부암리,답,2020,15,1622.88
79,2022,추부면,45500400000,비례리,임,2017,103,826.36
335,2022,제원면,45500330000,명곡리,답,2022,139,139.72
